start_date,end_date,original_dates,firm,party,preference_type,election_year,mid_date,survey_type,sample_size,intended_vote
2012-02-29,2012-03-04,29 Feb–4 Mar 2012,Essential,ALP,First preference,2013,2012-03-02,NA,NA,32
2012-02-29,2012-03-04,29 Feb–4 Mar 2012,Essential,ALP,Two-party-preferred,2013,2012-03-02,NA,NA,44
2012-02-29,2012-03-04,29 Feb–4 Mar 2012,Essential,Grn,First preference,2013,2012-03-02,NA,NA,10
2012-02-29,2012-03-04,29 Feb–4 Mar 2012,Essential,Lib/Nat,First preference,2013,2012-03-02,NA,NA,49
2012-02-29,2012-03-04,29 Feb–4 Mar 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-03-02,NA,NA,56
2012-02-29,2012-03-04,29 Feb–4 Mar 2012,Essential,Oth,First preference,2013,2012-03-02,NA,NA,9
2012-03-03,2012-03-04,3–4 Mar 2012,Roy Morgan,ALP,First preference,2013,2012-03-03,NA,NA,39
2012-03-03,2012-03-04,3–4 Mar 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-03-03,NA,NA,50
2012-03-03,2012-03-04,3–4 Mar 2012,Roy Morgan,Grn,First preference,2013,2012-03-03,NA,NA,10
2012-03-03,2012-03-04,3–4 Mar 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-03-03,NA,NA,43.5
2012-03-03,2012-03-04,3–4 Mar 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-03-03,NA,NA,50
2012-03-03,2012-03-04,3–4 Mar 2012,Roy Morgan,Oth,First preference,2013,2012-03-03,NA,NA,7.5
2012-03-07,2012-03-11,7–11 Mar 2012,Essential,ALP,First preference,2013,2012-03-09,NA,NA,31
2012-03-07,2012-03-11,7–11 Mar 2012,Essential,ALP,Two-party-preferred,2013,2012-03-09,NA,NA,43
2012-03-07,2012-03-11,7–11 Mar 2012,Essential,Grn,First preference,2013,2012-03-09,NA,NA,10
2012-03-07,2012-03-11,7–11 Mar 2012,Essential,Lib/Nat,First preference,2013,2012-03-09,NA,NA,49
2012-03-07,2012-03-11,7–11 Mar 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-03-09,NA,NA,57
2012-03-07,2012-03-11,7–11 Mar 2012,Essential,Oth,First preference,2013,2012-03-09,NA,NA,9
2012-03-09,2012-03-11,9–11 Mar 2012,Newspoll,ALP,First preference,2013,2012-03-10,NA,NA,31
2012-03-09,2012-03-11,9–11 Mar 2012,Newspoll,ALP,Two-party-preferred,2013,2012-03-10,NA,NA,47
2012-03-09,2012-03-11,9–11 Mar 2012,Newspoll,Grn,First preference,2013,2012-03-10,NA,NA,12
2012-03-09,2012-03-11,9–11 Mar 2012,Newspoll,Lib/Nat,First preference,2013,2012-03-10,NA,NA,43
2012-03-09,2012-03-11,9–11 Mar 2012,Newspoll,Lib/Nat,Two-party-preferred,2013,2012-03-10,NA,NA,53
2012-03-09,2012-03-11,9–11 Mar 2012,Newspoll,Oth,First preference,2013,2012-03-10,NA,NA,14
2012-03-10,2012-03-18,10–11/17–18 Mar 2012,Roy Morgan,ALP,First preference,2013,2012-03-14,NA,NA,37
2012-03-10,2012-03-18,10–11/17–18 Mar 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-03-14,NA,NA,48
2012-03-10,2012-03-18,10–11/17–18 Mar 2012,Roy Morgan,Grn,First preference,2013,2012-03-14,NA,NA,10.5
2012-03-10,2012-03-18,10–11/17–18 Mar 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-03-14,NA,NA,45.5
2012-03-10,2012-03-18,10–11/17–18 Mar 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-03-14,NA,NA,52
2012-03-10,2012-03-18,10–11/17–18 Mar 2012,Roy Morgan,Oth,First preference,2013,2012-03-14,NA,NA,7
2012-03-14,2012-03-18,14–18 Mar 2012,Essential,ALP,First preference,2013,2012-03-16,NA,NA,32
2012-03-14,2012-03-18,14–18 Mar 2012,Essential,ALP,Two-party-preferred,2013,2012-03-16,NA,NA,46
2012-03-14,2012-03-18,14–18 Mar 2012,Essential,Grn,First preference,2013,2012-03-16,NA,NA,11
2012-03-14,2012-03-18,14–18 Mar 2012,Essential,Lib/Nat,First preference,2013,2012-03-16,NA,NA,48
2012-03-14,2012-03-18,14–18 Mar 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-03-16,NA,NA,54
2012-03-14,2012-03-18,14–18 Mar 2012,Essential,Oth,First preference,2013,2012-03-16,NA,NA,9
2012-03-21,2012-03-25,21–25 Mar 2012,Essential,ALP,First preference,2013,2012-03-23,NA,NA,34
2012-03-21,2012-03-25,21–25 Mar 2012,Essential,ALP,Two-party-preferred,2013,2012-03-23,NA,NA,46
2012-03-21,2012-03-25,21–25 Mar 2012,Essential,Grn,First preference,2013,2012-03-23,NA,NA,10
2012-03-21,2012-03-25,21–25 Mar 2012,Essential,Lib/Nat,First preference,2013,2012-03-23,NA,NA,47
2012-03-21,2012-03-25,21–25 Mar 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-03-23,NA,NA,54
2012-03-21,2012-03-25,21–25 Mar 2012,Essential,Oth,First preference,2013,2012-03-23,NA,NA,9
2012-03-23,2012-03-25,23–25 Mar 2012,Newspoll,ALP,First preference,2013,2012-03-24,NA,NA,28
2012-03-23,2012-03-25,23–25 Mar 2012,Newspoll,ALP,Two-party-preferred,2013,2012-03-24,NA,NA,43
2012-03-23,2012-03-25,23–25 Mar 2012,Newspoll,Grn,First preference,2013,2012-03-24,NA,NA,11
2012-03-23,2012-03-25,23–25 Mar 2012,Newspoll,Lib/Nat,First preference,2013,2012-03-24,NA,NA,47
2012-03-23,2012-03-25,23–25 Mar 2012,Newspoll,Lib/Nat,Two-party-preferred,2013,2012-03-24,NA,NA,57
2012-03-23,2012-03-25,23–25 Mar 2012,Newspoll,Oth,First preference,2013,2012-03-24,NA,NA,14
2012-03-24,2012-03-25,24–25 Mar 2012,Roy Morgan,ALP,First preference,2013,2012-03-24,NA,NA,36.5
2012-03-24,2012-03-25,24–25 Mar 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-03-24,NA,NA,48.5
2012-03-24,2012-03-25,24–25 Mar 2012,Roy Morgan,Grn,First preference,2013,2012-03-24,NA,NA,12.5
2012-03-24,2012-03-25,24–25 Mar 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-03-24,NA,NA,45
2012-03-24,2012-03-25,24–25 Mar 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-03-24,NA,NA,51.5
2012-03-24,2012-03-25,24–25 Mar 2012,Roy Morgan,Oth,First preference,2013,2012-03-24,NA,NA,6
2012-03-28,2012-04-01,28 Mar–1 Apr 2012,Essential,ALP,First preference,2013,2012-03-30,NA,NA,33
2012-03-28,2012-04-01,28 Mar–1 Apr 2012,Essential,ALP,Two-party-preferred,2013,2012-03-30,NA,NA,45
2012-03-28,2012-04-01,28 Mar–1 Apr 2012,Essential,Grn,First preference,2013,2012-03-30,NA,NA,11
2012-03-28,2012-04-01,28 Mar–1 Apr 2012,Essential,Lib/Nat,First preference,2013,2012-03-30,NA,NA,48
2012-03-28,2012-04-01,28 Mar–1 Apr 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-03-30,NA,NA,55
2012-03-28,2012-04-01,28 Mar–1 Apr 2012,Essential,Oth,First preference,2013,2012-03-30,NA,NA,8
2012-03-29,2012-03-31,29–31 Mar 2012,Nielsen,ALP,First preference,2013,2012-03-30,NA,NA,27
2012-03-29,2012-03-31,29–31 Mar 2012,Nielsen,ALP,Two-party-preferred,2013,2012-03-30,NA,NA,43
2012-03-29,2012-03-31,29–31 Mar 2012,Nielsen,Grn,First preference,2013,2012-03-30,NA,NA,13
2012-03-29,2012-03-31,29–31 Mar 2012,Nielsen,Lib/Nat,First preference,2013,2012-03-30,NA,NA,47
2012-03-29,2012-03-31,29–31 Mar 2012,Nielsen,Lib/Nat,Two-party-preferred,2013,2012-03-30,NA,NA,57
2012-03-29,2012-03-31,29–31 Mar 2012,Nielsen,Oth,First preference,2013,2012-03-30,NA,NA,12
2012-03-31,2012-04-01,31 Mar–1 Apr 2012,Roy Morgan,ALP,First preference,2013,2012-03-31,NA,NA,32
2012-03-31,2012-04-01,31 Mar–1 Apr 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-03-31,NA,NA,46.5
2012-03-31,2012-04-01,31 Mar–1 Apr 2012,Roy Morgan,Grn,First preference,2013,2012-03-31,NA,NA,13
2012-03-31,2012-04-01,31 Mar–1 Apr 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-03-31,NA,NA,45.5
2012-03-31,2012-04-01,31 Mar–1 Apr 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-03-31,NA,NA,53.5
2012-03-31,2012-04-01,31 Mar–1 Apr 2012,Roy Morgan,Oth,First preference,2013,2012-03-31,NA,NA,10.5
2012-04-04,2012-04-09,4–9 Apr 2012,Essential,ALP,First preference,2013,2012-04-06,NA,NA,31
2012-04-04,2012-04-09,4–9 Apr 2012,Essential,ALP,Two-party-preferred,2013,2012-04-06,NA,NA,43
2012-04-04,2012-04-09,4–9 Apr 2012,Essential,Grn,First preference,2013,2012-04-06,NA,NA,11
2012-04-04,2012-04-09,4–9 Apr 2012,Essential,Lib/Nat,First preference,2013,2012-04-06,NA,NA,50
2012-04-04,2012-04-09,4–9 Apr 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-04-06,NA,NA,57
2012-04-04,2012-04-09,4–9 Apr 2012,Essential,Oth,First preference,2013,2012-04-06,NA,NA,9
2012-04-08,2012-04-14,7–8/14–15 Apr 2012,Roy Morgan,ALP,First preference,2013,2012-04-11,NA,NA,31
2012-04-08,2012-04-14,7–8/14–15 Apr 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-04-11,NA,NA,45
2012-04-08,2012-04-14,7–8/14–15 Apr 2012,Roy Morgan,Grn,First preference,2013,2012-04-11,NA,NA,12.5
2012-04-08,2012-04-14,7–8/14–15 Apr 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-04-11,NA,NA,46.5
2012-04-08,2012-04-14,7–8/14–15 Apr 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-04-11,NA,NA,55
2012-04-08,2012-04-14,7–8/14–15 Apr 2012,Roy Morgan,Oth,First preference,2013,2012-04-11,NA,NA,10
2012-04-11,2012-04-15,11–15 Apr 2012,Essential,ALP,First preference,2013,2012-04-13,NA,NA,31
2012-04-11,2012-04-15,11–15 Apr 2012,Essential,ALP,Two-party-preferred,2013,2012-04-13,NA,NA,44
2012-04-11,2012-04-15,11–15 Apr 2012,Essential,Grn,First preference,2013,2012-04-13,NA,NA,11
2012-04-11,2012-04-15,11–15 Apr 2012,Essential,Lib/Nat,First preference,2013,2012-04-13,NA,NA,48
2012-04-11,2012-04-15,11–15 Apr 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-04-13,NA,NA,56
2012-04-11,2012-04-15,11–15 Apr 2012,Essential,Oth,First preference,2013,2012-04-13,NA,NA,9
2012-04-13,2012-04-15,13–15 Apr 2012,Newspoll,ALP,First preference,2013,2012-04-14,NA,NA,29
2012-04-13,2012-04-15,13–15 Apr 2012,Newspoll,ALP,Two-party-preferred,2013,2012-04-14,NA,NA,44
2012-04-13,2012-04-15,13–15 Apr 2012,Newspoll,Grn,First preference,2013,2012-04-14,NA,NA,12
2012-04-13,2012-04-15,13–15 Apr 2012,Newspoll,Lib/Nat,First preference,2013,2012-04-14,NA,NA,48
2012-04-13,2012-04-15,13–15 Apr 2012,Newspoll,Lib/Nat,Two-party-preferred,2013,2012-04-14,NA,NA,56
2012-04-13,2012-04-15,13–15 Apr 2012,Newspoll,Oth,First preference,2013,2012-04-14,NA,NA,11
2012-04-17,2012-04-19,17–19 Apr 2012,Roy Morgan,ALP,First preference,2013,2012-04-18,NA,NA,30
2012-04-17,2012-04-19,17–19 Apr 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-04-18,NA,NA,44
2012-04-17,2012-04-19,17–19 Apr 2012,Roy Morgan,Grn,First preference,2013,2012-04-18,NA,NA,11.5
2012-04-17,2012-04-19,17–19 Apr 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-04-18,NA,NA,47.5
2012-04-17,2012-04-19,17–19 Apr 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-04-18,NA,NA,56
2012-04-17,2012-04-19,17–19 Apr 2012,Roy Morgan,Oth,First preference,2013,2012-04-18,NA,NA,11.5
2012-04-18,2012-04-22,18–22 Apr 2012,Essential,ALP,First preference,2013,2012-04-20,NA,NA,31
2012-04-18,2012-04-22,18–22 Apr 2012,Essential,ALP,Two-party-preferred,2013,2012-04-20,NA,NA,44
2012-04-18,2012-04-22,18–22 Apr 2012,Essential,Grn,First preference,2013,2012-04-20,NA,NA,11
2012-04-18,2012-04-22,18–22 Apr 2012,Essential,Lib/Nat,First preference,2013,2012-04-20,NA,NA,49
2012-04-18,2012-04-22,18–22 Apr 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-04-20,NA,NA,56
2012-04-18,2012-04-22,18–22 Apr 2012,Essential,Oth,First preference,2013,2012-04-20,NA,NA,9
2012-04-21,2012-04-22,21–22 Apr 2012,Roy Morgan,ALP,First preference,2013,2012-04-21,NA,NA,30
2012-04-21,2012-04-22,21–22 Apr 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-04-21,NA,NA,44
2012-04-21,2012-04-22,21–22 Apr 2012,Roy Morgan,Grn,First preference,2013,2012-04-21,NA,NA,12
2012-04-21,2012-04-22,21–22 Apr 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-04-21,NA,NA,47.5
2012-04-21,2012-04-22,21–22 Apr 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-04-21,NA,NA,56
2012-04-21,2012-04-22,21–22 Apr 2012,Roy Morgan,Oth,First preference,2013,2012-04-21,NA,NA,10.5
2012-04-25,2012-04-29,25–29 Apr 2012,Essential,ALP,First preference,2013,2012-04-27,NA,NA,31
2012-04-25,2012-04-29,25–29 Apr 2012,Essential,ALP,Two-party-preferred,2013,2012-04-27,NA,NA,43
2012-04-25,2012-04-29,25–29 Apr 2012,Essential,Grn,First preference,2013,2012-04-27,NA,NA,11
2012-04-25,2012-04-29,25–29 Apr 2012,Essential,Lib/Nat,First preference,2013,2012-04-27,NA,NA,50
2012-04-25,2012-04-29,25–29 Apr 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-04-27,NA,NA,57
2012-04-25,2012-04-29,25–29 Apr 2012,Essential,Oth,First preference,2013,2012-04-27,NA,NA,9
2012-04-27,2012-04-29,27–29 Apr 2012,Galaxy,ALP,First preference,2013,2012-04-28,NA,NA,30
2012-04-27,2012-04-29,27–29 Apr 2012,Galaxy,ALP,Two-party-preferred,2013,2012-04-28,NA,NA,44
2012-04-27,2012-04-29,27–29 Apr 2012,Galaxy,Grn,First preference,2013,2012-04-28,NA,NA,13
2012-04-27,2012-04-29,27–29 Apr 2012,Galaxy,Lib/Nat,First preference,2013,2012-04-28,NA,NA,49
2012-04-27,2012-04-29,27–29 Apr 2012,Galaxy,Lib/Nat,Two-party-preferred,2013,2012-04-28,NA,NA,56
2012-04-27,2012-04-29,27–29 Apr 2012,Galaxy,Oth,First preference,2013,2012-04-28,NA,NA,8
2012-04-27,2012-04-29,27–29 Apr 2012,Newspoll,ALP,First preference,2013,2012-04-28,NA,NA,27
2012-04-27,2012-04-29,27–29 Apr 2012,Newspoll,ALP,Two-party-preferred,2013,2012-04-28,NA,NA,41
2012-04-27,2012-04-29,27–29 Apr 2012,Newspoll,Grn,First preference,2013,2012-04-28,NA,NA,11
2012-04-27,2012-04-29,27–29 Apr 2012,Newspoll,Lib/Nat,First preference,2013,2012-04-28,NA,NA,51
2012-04-27,2012-04-29,27–29 Apr 2012,Newspoll,Lib/Nat,Two-party-preferred,2013,2012-04-28,NA,NA,59
2012-04-27,2012-04-29,27–29 Apr 2012,Newspoll,Oth,First preference,2013,2012-04-28,NA,NA,11
2012-05-02,2012-05-06,2–6 May 2012,Essential,ALP,First preference,2013,2012-05-04,NA,NA,29
2012-05-02,2012-05-06,2–6 May 2012,Essential,ALP,Two-party-preferred,2013,2012-05-04,NA,NA,42
2012-05-02,2012-05-06,2–6 May 2012,Essential,Grn,First preference,2013,2012-05-04,NA,NA,11
2012-05-02,2012-05-06,2–6 May 2012,Essential,Lib/Nat,First preference,2013,2012-05-04,NA,NA,50
2012-05-02,2012-05-06,2–6 May 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-05-04,NA,NA,58
2012-05-02,2012-05-06,2–6 May 2012,Essential,Oth,First preference,2013,2012-05-04,NA,NA,9
2012-05-05,2012-05-06,5–6 May 2012,Roy Morgan,ALP,First preference,2013,2012-05-05,NA,NA,29.5
2012-05-05,2012-05-06,5–6 May 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-05-05,NA,NA,44.5
2012-05-05,2012-05-06,5–6 May 2012,Roy Morgan,Grn,First preference,2013,2012-05-05,NA,NA,12
2012-05-05,2012-05-06,5–6 May 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-05-05,NA,NA,45.5
2012-05-05,2012-05-06,5–6 May 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-05-05,NA,NA,55.5
2012-05-05,2012-05-06,5–6 May 2012,Roy Morgan,Oth,First preference,2013,2012-05-05,NA,NA,13
2012-05-09,2012-05-10,9–10 May 2012,Nielsen,ALP,First preference,2013,2012-05-09,NA,NA,28
2012-05-09,2012-05-10,9–10 May 2012,Nielsen,ALP,Two-party-preferred,2013,2012-05-09,NA,NA,42
2012-05-09,2012-05-10,9–10 May 2012,Nielsen,Grn,First preference,2013,2012-05-09,NA,NA,12
2012-05-09,2012-05-10,9–10 May 2012,Nielsen,Lib/Nat,First preference,2013,2012-05-09,NA,NA,49
2012-05-09,2012-05-10,9–10 May 2012,Nielsen,Lib/Nat,Two-party-preferred,2013,2012-05-09,NA,NA,58
2012-05-09,2012-05-10,9–10 May 2012,Nielsen,Oth,First preference,2013,2012-05-09,NA,NA,12
2012-05-09,2012-05-10,9–10 May 2012,Roy Morgan,ALP,First preference,2013,2012-05-09,NA,NA,29
2012-05-09,2012-05-10,9–10 May 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-05-09,NA,NA,42
2012-05-09,2012-05-10,9–10 May 2012,Roy Morgan,Grn,First preference,2013,2012-05-09,NA,NA,10
2012-05-09,2012-05-10,9–10 May 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-05-09,NA,NA,50.5
2012-05-09,2012-05-10,9–10 May 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-05-09,NA,NA,58
2012-05-09,2012-05-10,9–10 May 2012,Roy Morgan,Oth,First preference,2013,2012-05-09,NA,NA,10.5
2012-05-09,2012-05-13,9–13 May 2012,Essential,ALP,First preference,2013,2012-05-11,NA,NA,30
2012-05-09,2012-05-13,9–13 May 2012,Essential,ALP,Two-party-preferred,2013,2012-05-11,NA,NA,43
2012-05-09,2012-05-13,9–13 May 2012,Essential,Grn,First preference,2013,2012-05-11,NA,NA,11
2012-05-09,2012-05-13,9–13 May 2012,Essential,Lib/Nat,First preference,2013,2012-05-11,NA,NA,50
2012-05-09,2012-05-13,9–13 May 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-05-11,NA,NA,57
2012-05-09,2012-05-13,9–13 May 2012,Essential,Oth,First preference,2013,2012-05-11,NA,NA,9
2012-05-11,2012-05-13,11–13 May 2012,Newspoll,ALP,First preference,2013,2012-05-12,NA,NA,30
2012-05-11,2012-05-13,11–13 May 2012,Newspoll,ALP,Two-party-preferred,2013,2012-05-12,NA,NA,45
2012-05-11,2012-05-13,11–13 May 2012,Newspoll,Grn,First preference,2013,2012-05-12,NA,NA,12
2012-05-11,2012-05-13,11–13 May 2012,Newspoll,Lib/Nat,First preference,2013,2012-05-12,NA,NA,45
2012-05-11,2012-05-13,11–13 May 2012,Newspoll,Lib/Nat,Two-party-preferred,2013,2012-05-12,NA,NA,55
2012-05-11,2012-05-13,11–13 May 2012,Newspoll,Oth,First preference,2013,2012-05-12,NA,NA,13
2012-05-12,2012-05-13,12–13 May 2012,Roy Morgan,ALP,First preference,2013,2012-05-12,NA,NA,30.5
2012-05-12,2012-05-13,12–13 May 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-05-12,NA,NA,44.5
2012-05-12,2012-05-13,12–13 May 2012,Roy Morgan,Grn,First preference,2013,2012-05-12,NA,NA,12
2012-05-12,2012-05-13,12–13 May 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-05-12,NA,NA,46
2012-05-12,2012-05-13,12–13 May 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-05-12,NA,NA,55.5
2012-05-12,2012-05-13,12–13 May 2012,Roy Morgan,Oth,First preference,2013,2012-05-12,NA,NA,11.5
2012-05-16,2012-05-20,16–20 May 2012,Essential,ALP,First preference,2013,2012-05-18,NA,NA,33
2012-05-16,2012-05-20,16–20 May 2012,Essential,ALP,Two-party-preferred,2013,2012-05-18,NA,NA,44
2012-05-16,2012-05-20,16–20 May 2012,Essential,Grn,First preference,2013,2012-05-18,NA,NA,10
2012-05-16,2012-05-20,16–20 May 2012,Essential,Lib/Nat,First preference,2013,2012-05-18,NA,NA,49
2012-05-16,2012-05-20,16–20 May 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-05-18,NA,NA,56
2012-05-16,2012-05-20,16–20 May 2012,Essential,Oth,First preference,2013,2012-05-18,NA,NA,8
2012-05-19,2012-05-20,19–20 May 2012,Roy Morgan,ALP,First preference,2013,2012-05-19,NA,NA,32
2012-05-19,2012-05-20,19–20 May 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-05-19,NA,NA,45
2012-05-19,2012-05-20,19–20 May 2012,Roy Morgan,Grn,First preference,2013,2012-05-19,NA,NA,10.5
2012-05-19,2012-05-20,19–20 May 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-05-19,NA,NA,45.5
2012-05-19,2012-05-20,19–20 May 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-05-19,NA,NA,55
2012-05-19,2012-05-20,19–20 May 2012,Roy Morgan,Oth,First preference,2013,2012-05-19,NA,NA,12
2012-05-23,2012-05-27,23–27 May 2012,Essential,ALP,First preference,2013,2012-05-25,NA,NA,33
2012-05-23,2012-05-27,23–27 May 2012,Essential,ALP,Two-party-preferred,2013,2012-05-25,NA,NA,43
2012-05-23,2012-05-27,23–27 May 2012,Essential,Grn,First preference,2013,2012-05-25,NA,NA,10
2012-05-23,2012-05-27,23–27 May 2012,Essential,Lib/Nat,First preference,2013,2012-05-25,NA,NA,50
2012-05-23,2012-05-27,23–27 May 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-05-25,NA,NA,57
2012-05-23,2012-05-27,23–27 May 2012,Essential,Oth,First preference,2013,2012-05-25,NA,NA,7
2012-05-25,2012-05-27,25–27 May 2012,Newspoll,ALP,First preference,2013,2012-05-26,NA,NA,32
2012-05-25,2012-05-27,25–27 May 2012,Newspoll,ALP,Two-party-preferred,2013,2012-05-26,NA,NA,46
2012-05-25,2012-05-27,25–27 May 2012,Newspoll,Grn,First preference,2013,2012-05-26,NA,NA,12
2012-05-25,2012-05-27,25–27 May 2012,Newspoll,Lib/Nat,First preference,2013,2012-05-26,NA,NA,46
2012-05-25,2012-05-27,25–27 May 2012,Newspoll,Lib/Nat,Two-party-preferred,2013,2012-05-26,NA,NA,54
2012-05-25,2012-05-27,25–27 May 2012,Newspoll,Oth,First preference,2013,2012-05-26,NA,NA,10
2012-05-26,2012-05-27,26–27 May 2012,Roy Morgan,ALP,First preference,2013,2012-05-26,NA,NA,27.5
2012-05-26,2012-05-27,26–27 May 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-05-26,NA,NA,42
2012-05-26,2012-05-27,26–27 May 2012,Roy Morgan,Grn,First preference,2013,2012-05-26,NA,NA,13
2012-05-26,2012-05-27,26–27 May 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-05-26,NA,NA,49
2012-05-26,2012-05-27,26–27 May 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-05-26,NA,NA,58
2012-05-26,2012-05-27,26–27 May 2012,Roy Morgan,Oth,First preference,2013,2012-05-26,NA,NA,10.5
2012-05-30,2012-06-03,30 May–3 Jun 2012,Essential,ALP,First preference,2013,2012-06-01,NA,NA,33
2012-05-30,2012-06-03,30 May–3 Jun 2012,Essential,ALP,Two-party-preferred,2013,2012-06-01,NA,NA,44
2012-05-30,2012-06-03,30 May–3 Jun 2012,Essential,Grn,First preference,2013,2012-06-01,NA,NA,10
2012-05-30,2012-06-03,30 May–3 Jun 2012,Essential,Lib/Nat,First preference,2013,2012-06-01,NA,NA,50
2012-05-30,2012-06-03,30 May–3 Jun 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-06-01,NA,NA,56
2012-05-30,2012-06-03,30 May–3 Jun 2012,Essential,Oth,First preference,2013,2012-06-01,NA,NA,7
2012-05-31,2012-06-02,31 May–2 Jun 2012,Nielsen,ALP,First preference,2013,2012-06-01,NA,NA,26
2012-05-31,2012-06-02,31 May–2 Jun 2012,Nielsen,ALP,Two-party-preferred,2013,2012-06-01,NA,NA,43
2012-05-31,2012-06-02,31 May–2 Jun 2012,Nielsen,Grn,First preference,2013,2012-06-01,NA,NA,14
2012-05-31,2012-06-02,31 May–2 Jun 2012,Nielsen,Lib/Nat,First preference,2013,2012-06-01,NA,NA,48
2012-05-31,2012-06-02,31 May–2 Jun 2012,Nielsen,Lib/Nat,Two-party-preferred,2013,2012-06-01,NA,NA,57
2012-05-31,2012-06-02,31 May–2 Jun 2012,Nielsen,Oth,First preference,2013,2012-06-01,NA,NA,12
2012-06-02,2012-06-03,2–3 Jun 2012,Roy Morgan,ALP,First preference,2013,2012-06-02,NA,NA,32.5
2012-06-02,2012-06-03,2–3 Jun 2012,Roy Morgan,ALP,Two-party-preferred,2013,2012-06-02,NA,NA,44.5
2012-06-02,2012-06-03,2–3 Jun 2012,Roy Morgan,Grn,First preference,2013,2012-06-02,NA,NA,10.5
2012-06-02,2012-06-03,2–3 Jun 2012,Roy Morgan,Lib/Nat,First preference,2013,2012-06-02,NA,NA,45
2012-06-02,2012-06-03,2–3 Jun 2012,Roy Morgan,Lib/Nat,Two-party-preferred,2013,2012-06-02,NA,NA,55.5
2012-06-02,2012-06-03,2–3 Jun 2012,Roy Morgan,Oth,First preference,2013,2012-06-02,NA,NA,12
2012-06-06,2012-06-11,6–11 Jun 2012,Essential,ALP,First preference,2013,2012-06-08,NA,NA,32
2012-06-06,2012-06-11,6–11 Jun 2012,Essential,ALP,Two-party-preferred,2013,2012-06-08,NA,NA,44
2012-06-06,2012-06-11,6–11 Jun 2012,Essential,Grn,First preference,2013,2012-06-08,NA,NA,10
2012-06-06,2012-06-11,6–11 Jun 2012,Essential,Lib/Nat,First preference,2013,2012-06-08,NA,NA,49
2012-06-06,2012-06-11,6–11 Jun 2012,Essential,Lib/Nat,Two-party-preferred,2013,2012-06-08,NA,NA,56
2012-06-06,2012-06-11,6–11 Jun 2012,Essential,Oth,First preference,2013,2012-06-08,NA,NA,9
2012-06-07,2012-06-10,7–10 Jun 2012,Newspoll,ALP,First preference,2013,2012-06-08,NA,NA,31
2012-06-07,2012-06-10,7–10 Jun 2012,Newspoll,ALP,Two-party-preferred,2013,2012-06-08,NA,NA,46
2012-06-07,2012-06-10,7–10 Jun 2012,Newspoll,Grn,First preference,2013,2012-06-08,NA,NA,14
